"day","mod","dod","deaths","temp_min","temp_max","temp_mean","humidity","wind","NO","NO2","NOX","O3","CO","SO2","PM10","PM25"
2008-06-04,6,4,250,14.7,27.4,20.9125,49.7083333333333,1.47916666666667,0.0183333333333333,0.0194583333333333,0.0378333333333333,NA,NA,0.005625,NA,NA
2008-06-05,6,5,267,16.3,27,20.6791666666667,56.125,1.39166666666667,0.014,0.02125,0.03525,NA,1.2125,NA,66.7916666666667,66.7916666666667
2008-06-06,6,6,236,14.8,24.7,18.9208333333333,65.9166666666667,1.75,NA,NA,NA,NA,1.00416666666667,NA,50.25,50.25
2008-06-07,6,7,257,14.1,23,16.6625,80.2083333333333,1.0047619047619,NA,NA,NA,NA,1.325,NA,32.375,32.375
2008-06-08,6,8,255,15.2,22.3,16.65,83.9583333333333,0.983333333333333,NA,NA,NA,NA,1.09583333333333,8.33333333333333e-05,NA,NA
2008-06-09,6,9,235,14.7,21.7,16.63,NA,1.365,NA,NA,NA,NA,1.21666666666667,NA,NA,NA
2008-06-10,6,10,232,NA,NA,NA,NA,NA,0.024625,0.0180833333333333,0.0425416666666667,0.012,1.125,4.16666666666667e-05,NA,NA
2008-06-11,6,11,212,NA,NA,NA,NA,NA,0.019625,0.0215416666666667,0.0411666666666667,NA,NA,8.33333333333333e-05,26.0416666666667,26.0416666666667
2008-06-12,6,12,226,NA,NA,NA,NA,NA,NA,NA,NA,0.0105833333333333,1.84166666666667,0.00183333333333333,35.25,35.25
2008-06-13,6,13,249,NA,NA,NA,NA,NA,NA,NA,NA,0.022375,1.34583333333333,0.000416666666666667,NA,NA
2008-06-14,6,14,253,NA,NA,NA,NA,NA,NA,NA,NA,0.02175,1.35833333333333,NA,40.3333333333333,40.3333333333333
2008-06-15,6,15,250,NA,NA,NA,NA,NA,NA,NA,NA,0.0167083333333333,0.970833333333333,NA,NA,NA
2008-06-16,6,16,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00170833333333333,36,36
2008-06-17,6,17,231,NA,NA,NA,NA,NA,NA,NA,NA,0.0262083333333333,1.575,0.00141666666666667,43.5833333333333,43.5833333333333
