"text","created","longitude","latitude","tag"
"RT @KnutnKata: #NotAfraid, just sad. #PrayForParis https://t.co/OoBdSUF5iI",2015-11-14 03:25:15,NA,NA,"#PrayForParis"
"#prayforparis Ì†ΩÌ∏ìÌ†ºÌ∑≥Ì†ºÌ∑± @ Paris, France https://t.co/wXrEuJsaEt",2015-11-14 03:25:12,2.3508,48.8567,"#PrayForParis"
"RT @nattaboat: #prayforparisÌ†ºÌ∑´Ì†ºÌ∑∑ ‡∏ú‡πà‡∏≤‡∏ô‡∏°‡∏±‡∏ô‡πÑ‡∏õ‡πÉ‡∏´‡πâ‡πÑ‡∏î‡πâ‡∏ô‡∏∞ @ Paris, France https://t.co/9cjX3VVVU8",2015-11-14 03:24:47,NA,NA,"#PrayForParis"
"#PrayForParis #Ì†ΩÌ≤ôÌ†ΩÌ∑º‚ù§ @ Paris, France https://t.co/BKXMIjWzRW",2015-11-14 03:24:42,2.3508,48.8567,"#PrayForParis"
"It's sad sad day, may the GOD bless you #PrayForParis @ Paris, France https://t.co/W4jTnKPs7r",2015-11-14 03:24:31,2.3508,48.8567,"#PrayForParis"
"#PrayForParis Ì†ºÌ∑´Ì†ºÌ∑∑ Many prayers and lots of my love go out to those families that have to bear the loss‚Ä¶ https://t.co/IgXqEjpShQ",2015-11-14 03:24:24,2.3508,48.8567,"#PrayForParis"
"RT @nattaboat: #prayforparisÌ†ºÌ∑´Ì†ºÌ∑∑ ‡∏ú‡πà‡∏≤‡∏ô‡∏°‡∏±‡∏ô‡πÑ‡∏õ‡πÉ‡∏´‡πâ‡πÑ‡∏î‡πâ‡∏ô‡∏∞ @ Paris, France https://t.co/9cjX3VVVU8",2015-11-14 03:24:06,NA,NA,"#PrayForParis"
"RT @nattaboat: #prayforparisÌ†ºÌ∑´Ì†ºÌ∑∑ ‡∏ú‡πà‡∏≤‡∏ô‡∏°‡∏±‡∏ô‡πÑ‡∏õ‡πÉ‡∏´‡πâ‡πÑ‡∏î‡πâ‡∏ô‡∏∞ @ Paris, France https://t.co/9cjX3VVVU8",2015-11-14 03:24:05,NA,NA,"#PrayForParis"
"Ì†ºÌ∑´Ì†ºÌ∑∑ Make love not war Ì†ΩÌ∑ºM√©xicoÌ†ºÌøªunido en Oraci√≥n Ì†ΩÌπè ‚úå#prayforparis ‚ù§ @ PRAY for PARIS https://t.co/Bqchir4bYX",2015-11-14 03:24:05,2.3508,48.8567,"#PrayForParis"
"RT @nattaboat: #prayforparisÌ†ºÌ∑´Ì†ºÌ∑∑ ‡∏ú‡πà‡∏≤‡∏ô‡∏°‡∏±‡∏ô‡πÑ‡∏õ‡πÉ‡∏´‡πâ‡πÑ‡∏î‡πâ‡∏ô‡∏∞ @ Paris, France https://t.co/9cjX3VVVU8",2015-11-14 03:24:03,NA,NA,"#PrayForParis"
"RT @JuanSalcedo2003: La #ciudad #luz y del #amor esta de #luto este #mundo #nesecita #paz #prayforparis #iloveparis #paris‚Ä¶ https://t.co/ul‚Ä¶",2015-11-14 03:23:53,NA,NA,"#PrayForParis"
"#prayforparisÌ†ºÌ∑´Ì†ºÌ∑∑ ‡∏ú‡πà‡∏≤‡∏ô‡∏°‡∏±‡∏ô‡πÑ‡∏õ‡πÉ‡∏´‡πâ‡πÑ‡∏î‡πâ‡∏ô‡∏∞ @ Paris, France https://t.co/9cjX3VVVU8",2015-11-14 03:23:46,2.3508,48.8567,"#PrayForParis"
"Ì†ºÌ∑´Ì†ºÌ∑∑ #PrayforParis #Paris @ Paris, France https://t.co/8WbUQgDMKu",2015-11-14 03:23:28,2.3508,48.8567,"#PrayForParis"
"Remember when news like this was unimaginable? Our hearts go out Ì†ΩÌ∏îÌ†ΩÌπèÌ†ºÌøºÌ†ΩÌ∑º #prayforparis @ Paris, France https://t.co/DkDK339CY0",2015-11-14 03:23:16,2.3508,48.8567,"#PrayForParis"
"#prayforparis @ Tour Eiffel https://t.co/ZRceiXzKxF",2015-11-14 03:23:11,2.29811714,48.8590256,"#PrayForParis"
"O mundo seria perfeito se os humanos n√£o inventassem os problemas... #prayforparis @ Paris, France https://t.co/nOIKFZ3Yx8",2015-11-14 03:23:05,2.3508,48.8567,"#PrayForParis"
"#prayforparis @ Paris, France https://t.co/kY9AKfgArX",2015-11-14 03:22:51,2.3508,48.8567,"#PrayForParis"
"#prayforparisÌ†ºÌ∑´Ì†ºÌ∑∑ @ PRAY for PARIS https://t.co/TuIENxYsOX",2015-11-14 03:22:51,2.3508,48.8567,"#PrayForParis"
"#prayforparis My thoughts are with this beautiful city on this evening. Ì†ΩÌ∑º @ The Eiffel Tower / La‚Ä¶ https://t.co/5bBltjcEcC",2015-11-14 03:22:45,2.2939882,48.85800323,"#PrayForParis"
"La #ciudad #luz y del #amor esta de #luto este #mundo #nesecita #paz #prayforparis #iloveparis #paris‚Ä¶ https://t.co/ulevmQ0eMF",2015-11-14 03:22:38,2.30038,48.8547783,"#PrayForParis"
"Paris, you are in my thoughts and prayers.Ì†ºÌ∑´Ì†ºÌ∑∑ #prayforparis @ Paris, France https://t.co/Zv5gbD79kv",2015-11-14 03:22:09,2.3508,48.8567,"#PrayForParis"
"#prayforparis Ì†ºÌ∑´Ì†ºÌ∑∑ @ Mus√©e du Louvre https://t.co/XfGx0WyM9U",2015-11-14 03:21:40,2.3363172,48.86182121,"#PrayForParis"
"Photo Credit: Stepheny September 2015 #prayforparis #peace @ Paris, France https://t.co/DLGVpvtoYj",2015-11-14 03:21:28,2.3508,48.8567,"#PrayForParis"
"RT @TroyPhilp: #Paris. Still the city of light. #prayforparis @ Effiel tower https://t.co/yxjgR5trN8",2015-11-14 03:21:23,NA,NA,"#PrayForParis"
"#prayforparis @ Cath√©drale Notre Dame de Paris https://t.co/9mo8d71Wj4",2015-11-14 03:21:09,2.3494,48.8536797,"#PrayForParis"
"Paris is my home. Ì†ºÌ∑´Ì†ºÌ∑∑ Paris is my heart. Ì†ºÌ∑´Ì†ºÌ∑∑ Paris, je t'aime. ‚ù§Ô∏è #prayforparis #paris #home #france‚Ä¶ https://t.co/wN7ddAX0bi",2015-11-14 03:20:38,2.3508,48.8567,"#PrayForParis"
"#tuingle #prayforparis our prayers &amp; heart goes to you. @ Paris, France https://t.co/5Az398HWhh",2015-11-14 03:20:23,2.3508,48.8567,"#PrayForParis"
"‚ù§Ô∏è #prayforparis @ Montmartre https://t.co/9QVAiRL0PE",2015-11-14 03:20:19,2.32959455,48.88455691,"#PrayForParis"
"#PrayForParis &lt;3 @ Eiffel Tower https://t.co/mb43atGw4z",2015-11-14 03:20:18,2.31155,48.85484,"#PrayForParis"
"#prayforparisÌ†ºÌ∑´Ì†ºÌ∑∑ @ Tour Eiffel https://t.co/4SKZtcheiq",2015-11-14 03:20:17,2.29811714,48.8590256,"#PrayForParis"
"Stay strong, city of love. #prayforparis #prayforfrance #Ì†ΩÌ≤™Ì†ºÌøª @ Tour Eiffel https://t.co/2vm6Nxa6os",2015-11-14 03:20:05,2.29811714,48.8590256,"#PrayForParis"
"#prayforparis #paris @ Paris, France https://t.co/qWCQhXGuCF",2015-11-14 03:19:34,2.3508,48.8567,"#PrayForParis"
"#prayforparisÌ†ºÌ∑´Ì†ºÌ∑∑ @ The Eiffel Tower / La Tour Eiffel https://t.co/aq7nVONXRI",2015-11-14 03:19:31,2.2939882,48.85800323,"#PrayForParis"
"Ì†ºÌ∑´Ì†ºÌ∑∑ #prayforparis @ Arc De Triomphe, Champs Elys√©es, Paris https://t.co/VR1oA4Oda9",2015-11-14 03:19:27,2.29600171,48.87399306,"#PrayForParis"
"Ì†ΩÌπèÌ†ºÌøªÌ†ΩÌπèÌ†ºÌøªÌ†ΩÌπèÌ†ºÌøª

#PrayForParis @ Paris, France https://t.co/KjabEhfFtr",2015-11-14 03:19:25,2.3508,48.8567,"#PrayForParis"
"It is right to change the world! respect and love for us as human beings! #PrayForParis #Paris ‚ù§. @‚Ä¶ https://t.co/XcjopbrQSh",2015-11-14 03:19:21,2.3508,48.8567,"#PrayForParis"
"Ì†ºÌ∑´Ì†ºÌ∑∑ #prayforparis #paris #love @ Paris, France https://t.co/v3QcY29gJW",2015-11-14 03:19:12,2.3508,48.8567,"#PrayForParis"
"Pray for Paris Ì†ΩÌπèÌ†ºÌøΩÌ†ºÌ∑´Ì†ºÌ∑∑ #prayforparis @ Tour Eiffel https://t.co/HLYQXA7FH6",2015-11-14 03:18:56,2.29811714,48.8590256,"#PrayForParis"
"Por que????? #prayforparis #prayforworldpeace #prayforworld #rezeporparis‚Ä¶ https://t.co/wNnMDRmhx7",2015-11-14 03:18:53,2.3508,48.8567,"#PrayForParis"
"#prayforparis @ Paris, France https://t.co/O8EpGduU3I",2015-11-14 03:18:52,2.3508,48.8567,"#PrayForParis"
"Peaceful. Paris. #prayforparis Ì†ΩÌ≤õÌ†ºÌ∑´Ì†ºÌ∑∑Ì†ΩÌ≤õ @ Place des Vosges https://t.co/E7L78gbRgj",2015-11-14 03:18:51,2.36555556,48.85555556,"#PrayForParis"
"#prayforparis @ Paris, France https://t.co/ET4ZF6PYwr",2015-11-14 03:18:35,2.3508,48.8567,"#PrayForParis"
"Pray!  #prayforparis #France #Paris I'm #French and am deeply saddened by today's happeningsÌ†ΩÌπè garr2tt‚Ä¶ https://t.co/RoGWhyUF6q",2015-11-14 03:18:30,2.3508,48.8567,"#PrayForParis"
"RT @Zooropalg: #prayforparis #fusillades #world #france #rip @ France https://t.co/3HkqbtHpWN",2015-11-14 03:18:16,NA,NA,"#PrayForParis"
"Be strong! Mes pens√©es sont avec vous #prayforparis @ The Eiffel Tower / La Tour Eiffel https://t.co/9FPPPx9QoB",2015-11-14 03:18:13,2.2939882,48.85800323,"#PrayForParis"
"#prayforparis #paris #eiffel #eiffeltower #peace @ Paris, √éle-de-France, France https://t.co/xk4PPwl6Vj",2015-11-14 03:18:03,2.3508,48.8567,"#PrayForParis"
"#prayforparis @ The Eiffel Tower / La Tour Eiffel https://t.co/y2MQuj1QjG",2015-11-14 03:17:41,2.2939882,48.85800323,"#PrayForParis"
"Keeping this beautiful city in my prayers tonightÌ†ºÌ∑´Ì†ºÌ∑∑‚ù§Ô∏è #prayforparisÌ†ºÌ∑´Ì†ºÌ∑∑ @‚Ä¶ https://t.co/BQ2Qew2bsO",2015-11-14 03:17:30,2.3508,48.8567,"#PrayForParis"
"#prayforparis tonight Ì†ΩÌπèÌ†ºÌ∑´Ì†ºÌ∑∑ @ Paris, France https://t.co/KQ7NyBGJqo",2015-11-14 03:17:09,2.3508,48.8567,"#PrayForParis"
"The city of love needs more love than ever right now. #prayforparisÌ†ºÌ∑´Ì†ºÌ∑∑ @ Avenue des Champs-√âlys√©es https://t.co/DZqcdXGnWQ",2015-11-14 03:16:54,2.30348902,48.8713351,"#PrayForParis"
"The Eiffel Tower is black tonight.. No Words Ì†ºÌ∑´Ì†ºÌ∑∑‚ù§Ô∏è #prayforparis @ Paris, France https://t.co/HyCpyWmcoq",2015-11-14 03:16:32,2.3508,48.8567,"#PrayForParis"
"RT @bieberswag_di: Praying for everybody who lost somebody in the attacks tonight. j'taime Paris. #prayforparis Ì†ºÌ∑´Ì†ºÌ∑∑ @‚Ä¶ https://t.co/SHmP3whM‚Ä¶",2015-11-14 03:16:24,NA,NA,"#PrayForParis"
"#prayforparis @ Paris, France https://t.co/FBe0yeJAcq",2015-11-14 03:16:23,2.3508,48.8567,"#PrayForParis"
"RT @aupazaragozacom: #PrayForParis porque hay noches en las que el deporte, el f√∫tbol y nuestro Real Zaragoza dejan de‚Ä¶ https://t.co/K4Hmpd‚Ä¶",2015-11-14 03:16:18,NA,NA,"#PrayForParis"
"France Dieu est grand de ne pas vous inqui√©tez #PrayForParis @ PRAY for PARIS https://t.co/dpqjTCr4HV",2015-11-14 03:16:08,2.3508,48.8567,"#PrayForParis"
"This world is an absolute mess. Ì†ΩÌ∏ìÌ†ΩÌ≤î #prayforparis @ Effiel tower https://t.co/EFoJ2C4wNV",2015-11-14 03:15:46,2.2945,48.85822222,"#PrayForParis"
"Paris will forever be the City of Love Ì†ºÌ∑´Ì†ºÌ∑∑Ì†ΩÌ≤ï #prayforparis @ Tour Eiffel https://t.co/HXMBhenltp",2015-11-14 03:15:36,2.29811714,48.8590256,"#PrayForParis"
"RT @marciodastrain: #prayforparis #peace #libert√© #√©galit√©  #fraternit√© #lovewins #news #eiffeltower #night #photoshoot‚Ä¶ https://t.co/UukEr‚Ä¶",2015-11-14 03:15:36,NA,NA,"#PrayForParis"
"When will world peace become a reality Ì†ΩÌ∏î #PrayForParis Ì†ºÌ∑´Ì†ºÌ∑∑Ì†ΩÌ≤ï @ Tour Eiffel https://t.co/kEE1655PMc",2015-11-14 03:15:29,2.29811714,48.8590256,"#PrayForParis"
"Sur le terrain.. #prayforparis @ Stade de France https://t.co/M7I3sw465I",2015-11-14 03:15:19,2.36445,48.9183884,"#PrayForParis"
"#Namast√© #OmShanti #PrayforFranceÌ†ºÌ∑´Ì†ºÌ∑∑ #PrayforParis @ Avenue des Champs-√âlys√©es https://t.co/brTYCp9qkB",2015-11-14 03:15:15,2.30348902,48.8713351,"#PrayForParis"
"#saveparis #prayforparis @ Cath√©drale Notre-Dame de Paris https://t.co/eHX4bnHgro",2015-11-14 03:15:04,2.34812112,48.85403318,"#PrayForParis"
"#prayforparis ‚òÆ‚òÆÌ†ΩÌ≤ûÌ†ΩÌ≤ûÌ†ΩÌ≤î @ Paris, France https://t.co/lO0J04zTtG",2015-11-14 03:14:49,2.3508,48.8567,"#PrayForParis"
"#prayforparis #mus√©edulouvre #louvre #paris #france #travel @ Mus√©e du Louvre https://t.co/qWq9P2gqzH",2015-11-14 03:14:46,2.3363172,48.86182121,"#PrayForParis"
"#prayforparis #prayforhumanity #paris @ Paris, France https://t.co/UhGAk0jmm4",2015-11-14 03:14:41,2.3508,48.8567,"#PrayForParis"
"What's happening to our world &amp; humanity Ì†ΩÌ∏îÌ†ΩÌ∏î #PrayForParis @ Paris, France https://t.co/VBJNWQ8wFz",2015-11-14 03:14:24,2.3508,48.8567,"#PrayForParis"
"Praying for everybody who lost somebody in the attacks tonight. j'taime Paris. #prayforparis Ì†ºÌ∑´Ì†ºÌ∑∑ @‚Ä¶ https://t.co/SHmP3whMdg",2015-11-14 03:14:03,2.29811714,48.8590256,"#PrayForParis"
"#jesuisparis #prayforparis #paris #humbertovidalphoto @ Arc de Triomphe https://t.co/DksL34gQxs",2015-11-14 03:13:52,2.295,48.8738,"#PrayForParis"
"#prayforparis #throwback @ Paris, France https://t.co/XHuwW3sRXb",2015-11-14 03:13:26,2.3508,48.8567,"#PrayForParis"
"Photo cred to my lovely daughter nunc_scio Ì†ºÌ∑´Ì†ºÌ∑∑ #PrayforParis #Paris @ Paris, France https://t.co/4O4tvXEMx7",2015-11-14 03:13:11,2.3508,48.8567,"#PrayForParis"
"#prayforparis #peace #libert√© #√©galit√©  #fraternit√© #lovewins #news #eiffeltower #night #photoshoot‚Ä¶ https://t.co/UukErDUSrB",2015-11-14 03:12:52,2.3508,48.8567,"#PrayForParis"
"#prayforparis #Ì†ΩÌ∏î @ Tour Eiffel https://t.co/hqS2YYXX43",2015-11-14 03:12:46,2.29811714,48.8590256,"#PrayForParis"
"Je t'aime plus qu'hier moins que demain ‚úåÌ†ºÌøªÔ∏èÌ†ΩÌπèÌ†ºÌøºÌ†ΩÌ≤ã #prayforparis #eiffletower #parisjetaime #throwback @‚Ä¶ https://t.co/1eESZpvAgL",2015-11-14 03:12:26,2.2945,48.85822222,"#PrayForParis"
"Nous sommes tous Parisiens. #prayforparisÌ†ºÌ∑´Ì†ºÌ∑∑ ‚ù§Ô∏è @ Tour Eiffel https://t.co/K8XctSOssR",2015-11-14 03:12:25,2.29811714,48.8590256,"#PrayForParis"
"RT @jonas_almeida: #prayforparisÌ†ºÌ∑´Ì†ºÌ∑∑ 
O William Waack disse h√° pouco algo como ""as v√≠timas, os parisienses, n√≥s, somos a‚Ä¶ https://t.co/j6Dr0g‚Ä¶",2015-11-14 03:12:22,NA,NA,"#PrayForParis"
"RT @imreignhoj: Heartbreaking what‚Äôs going on in Paris .. 

#PrayForParis #fusillade #paris @ PRAY for PARIS https://t.co/n2QEwWBlq8",2015-11-14 03:12:19,NA,NA,"#PrayForParis"
"#prayforparis #prayforparisÌ†ºÌ∑´Ì†ºÌ∑∑ @ Paris, France https://t.co/eaLfH4V8K1",2015-11-14 03:11:42,2.3508,48.8567,"#PrayForParis"
"You were magnificent #prayforparis Ì†ºÌ∑´Ì†ºÌ∑∑ @ Lourve, Paris, Fr https://t.co/MjMCnLHUqI",2015-11-14 03:11:28,2.3408899,48.8597984,"#PrayForParis"
"Heartbreaking what‚Äôs going on in Paris .. 

#PrayForParis #fusillade #paris @ PRAY for PARIS https://t.co/n2QEwWBlq8",2015-11-14 03:11:27,2.3508,48.8567,"#PrayForParis"
"Je vois les humanes, mais pas l'humanit√© #prayforparisÌ†ºÌ∑´Ì†ºÌ∑∑ #NoAlTerrorismo‚Ä¶ https://t.co/H5dRC4eAGP",2015-11-14 03:11:22,2.3508,48.8567,"#PrayForParis"
"May our lights shine brighter than the darkness upon us #PrayForParis @ Paris, France https://t.co/g2ENeBg3yM",2015-11-14 03:11:01,2.3508,48.8567,"#PrayForParis"
"#prayforparis #prayersforparis #peaceforparis #jesuisparis #prayers4paris #worldpeace #peace #prayers‚Ä¶ https://t.co/D1eK6t6Xuj",2015-11-14 03:10:55,2.2945,48.85822222,"#PrayForParis"
"My heart goes out to everyone in France right now. #PRAYFORPARIS ‚ù§Ô∏è @ Tour Eiffel https://t.co/D2YIx6WVZX",2015-11-14 03:10:49,2.29811714,48.8590256,"#PrayForParis"
"#PrayForParis @ Paris, France https://t.co/DAVY91I9kD",2015-11-14 03:10:44,2.3508,48.8567,"#PrayForParis"
"#PrayForParis right now they need two things: God, and hope! 
Now we can pray for them! So, let's do‚Ä¶ https://t.co/MTGraE12cc",2015-11-14 03:10:27,2.2945,48.85822222,"#PrayForParis"
"#PrayForParis @ Tour Eiffel https://t.co/UwzVzkT0UE",2015-11-14 03:10:18,2.29811714,48.8590256,"#PrayForParis"
"RT @HangitupLA: My heart and prayers go out to #Pairs and everyone affected by this tragedy. Ì†ΩÌ≤îÌ†ºÌ∑´Ì†ºÌ∑∑ #PrayforParis‚Ä¶ https://t.co/dzeUfvTSvS",2015-11-14 03:10:18,NA,NA,"#PrayForParis"
"#prayforparis Ì†ΩÌ≤ô‚ú®Ì†ΩÌπèÌ†ºÌøº @ Tour Eiffel https://t.co/V6gXGhDjOD",2015-11-14 03:10:17,2.29811714,48.8590256,"#PrayForParis"
"#prayforparis heartbreaking Ì†ΩÌ≤ôÌ†ºÌ∑´Ì†ºÌ∑∑Ì†ΩÌ≤î #regram from 1 year, almost to the day, ago when I took my mum to‚Ä¶ https://t.co/IhHMHY512B",2015-11-14 03:10:03,2.29600171,48.87399306,"#PrayForParis"
"#prayforparis @ Paris, France https://t.co/dYYU3f3eAk",2015-11-14 03:10:03,2.3508,48.8567,"#PrayForParis"
"#prayforparis #tcot #paris #bastilleday #GOP #RPLAC #CAGOP @ Effiel tower https://t.co/Q1rWJyd9Ze",2015-11-14 03:09:56,2.2945,48.85822222,"#PrayForParis"
"I love Paris‚ù§Ô∏èÌ†ºÌ∑´Ì†ºÌ∑∑
#prayforparis #me #instame #paris #instalike #like #esoquenosune #l4l #instagram‚Ä¶ https://t.co/uCLXJODm6j",2015-11-14 03:09:39,2.31155,48.85484,"#PrayForParis"
"Terrible to see such a tragedy in such an amazing city #prayforparis @ Seine River https://t.co/w8YveCRUm2",2015-11-14 03:09:35,2.3795757,48.79896287,"#PrayForParis"
"We are all God's children. Stop the war ppl Ì†ΩÌ∏¢

#PrayForParis @ Paris, France https://t.co/S4W1yxD29D",2015-11-14 03:09:32,2.3508,48.8567,"#PrayForParis"
"#PrayForParis @ Effiel tower https://t.co/RNyIbUFPX6",2015-11-14 03:09:31,2.2945,48.85822222,"#PrayForParis"
"Sending prayers and love to Paris. 
#prayforparis #prayforpeace ‚ù§Ô∏èÌ†ºÌ∑´Ì†ºÌ∑∑ @ Paris, France https://t.co/UnM9m93U31",2015-11-14 03:09:23,2.3508,48.8567,"#PrayForParis"
"we gotta do better. #prayforparis #humanity @ Strasbourg ‚Äì Saint-Denis https://t.co/wBghEgXmA0",2015-11-14 03:08:44,2.35394061,48.87026512,"#PrayForParis"
"we gotta do better. #prayforparis #humanity @ Strasbourg ‚Äì Saint-Denis https://t.co/qmeOu583fw",2015-11-14 03:08:08,2.35394061,48.87026512,"#PrayForParis"
"#prayforParis @ Paris, France https://t.co/DLI1bQCs4l",2015-11-14 03:08:06,2.3508,48.8567,"#PrayForParis"
"RT @RachelFCarr: #prayforparis #paris @ Hotel de Londres Eiffel Paris https://t.co/MOToH6YwvX",2015-11-14 03:07:58,NA,NA,"#PrayForParis"
"#iamamuslim and i DO NOT condone any act of violence in the name of the religion #prayforparis‚Ä¶ https://t.co/jwFrE4Uqy8",2015-11-14 03:07:52,2.3508,48.8567,"#PrayForParis"
"we gotta do better. #prayforparis #humanity @ Strasbourg ‚Äì Saint-Denis https://t.co/h5SJY308xy",2015-11-14 03:07:39,2.35394061,48.87026512,"#PrayForParis"
"Deeds of madmen, absolutely mental #prayforparis @ Paris, France https://t.co/rOKlmhXSY7",2015-11-14 03:07:33,2.3508,48.8567,"#PrayForParis"
"lending all my love and support to france #prayforparis #prayforfrance #oldestally @ Paris, France https://t.co/9647tl9Zrw",2015-11-14 03:07:16,2.3508,48.8567,"#PrayForParis"
"#prayforParis Ì†ΩÌ∏©Ì†ΩÌ∏© @ Effiel tower https://t.co/KlIkXz8eqO",2015-11-14 03:07:13,2.2945,48.85822222,"#PrayForParis"
"#prayforparisÌ†ºÌ∑´Ì†ºÌ∑∑ @ Paris, France https://t.co/Zg9uvlYbwO",2015-11-14 03:07:03,2.3508,48.8567,"#PrayForParis"
"#PrayForParisÌ†ºÌ∑´Ì†ºÌ∑∑ @ Paris Effel Tour https://t.co/oJYuparPHv",2015-11-14 03:07:01,2.30217276,48.85278968,"#PrayForParis"
"#prayforparis #paris @ Hotel de Londres Eiffel Paris https://t.co/MOToH6YwvX",2015-11-14 03:06:57,2.30163653,48.85801247,"#PrayForParis"
"#PrayForParis - Borders closed. Over 100 killed. #Terrorist attacks across #Paris tonight.
-
Let's‚Ä¶ https://t.co/l88JVfvbdd",2015-11-14 03:06:56,2.3508,48.8567,"#PrayForParis"
"#prayforparis #luto #paris  muito triste Ì†ΩÌ∑ºÌ†ΩÌ∏•Ì†ΩÌ∏¢Ì†ΩÌ∏ûÌ†ΩÌπèÌ†ΩÌ≤û @ Paris, France https://t.co/wxVrnRMUlq",2015-11-14 03:06:53,2.3508,48.8567,"#PrayForParis"
"we gotta do better. #prayforparis #humanity @ Strasbourg ‚Äì Saint-Denis https://t.co/sXtwGnrNn5",2015-11-14 03:06:03,2.35394061,48.87026512,"#PrayForParis"
"So heartbreaking. #prayforparis @ Tour Eiffel https://t.co/ZDtddhhgkf",2015-11-14 03:05:50,2.29811714,48.8590256,"#PrayForParis"
"#PrayForParis @ Tour Eiffel https://t.co/jPvKwRfiPd",2015-11-14 03:05:36,2.29811714,48.8590256,"#PrayForParis"
"#paris #prayforparis @ Paris, France https://t.co/n6eHN7vxts",2015-11-14 03:05:27,2.3508,48.8567,"#PrayForParis"
"Ì†ΩÌ∏≠Ì†ΩÌπèÌ†ºÌøº‚ù§Ô∏è #prayforparis @ Tour Eiffel https://t.co/g7vD4gGqBK",2015-11-14 03:05:22,2.29811714,48.8590256,"#PrayForParis"
"#Paris. Still the city of light. #prayforparis @ Effiel tower https://t.co/yxjgR5trN8",2015-11-14 03:05:10,2.2945,48.85822222,"#PrayForParis"
"#prayforparis Ì†ºÌ∑´Ì†ºÌ∑∑ Ì†ΩÌπèÌ†ºÌøº Ì†ΩÌ∏î @ PRAY for PARIS https://t.co/cYj632HqEy",2015-11-14 03:05:00,2.3508,48.8567,"#PrayForParis"
"#prayforparis @ Paris, France https://t.co/dHQBIikgD6",2015-11-14 03:04:51,2.3508,48.8567,"#PrayForParis"
"Remember #prayforparis #paris @ Paris, France https://t.co/3B5kZfgziE",2015-11-14 03:03:58,2.3508,48.8567,"#PrayForParis"
".
I'm in paris now.
My friends are safe.
#prayforparis #paris #nowar #pray #france @ Mercure Paris‚Ä¶ https://t.co/yQcPAzADf8",2015-11-14 03:03:57,2.2911799,48.8270912,"#PrayForParis"
"Vive la France. The world is with you. #prayforparis @ Paris, France https://t.co/B3Q2GsHoLo",2015-11-14 03:03:44,2.3508,48.8567,"#PrayForParis"
"#PrayforParisÌ†ºÌ∑´Ì†ºÌ∑∑Ì†ΩÌπèÌ†ºÌøª I so hope one day I can go back to this beautiful city‚Ä¶ https://t.co/5s1WpQUQ11",2015-11-14 03:03:37,2.34812112,48.85403318,"#PrayForParis"
"Praying for everyone involved in the attacksÌ†ºÌ∑´Ì†ºÌ∑∑Ì†ΩÌπèÌ†ºÌøº #killisis Ì†ºÌ∑∫Ì†ºÌ∑∏ #prayforparis @ Paris, France https://t.co/r738JUCtco",2015-11-14 03:03:24,2.3508,48.8567,"#PrayForParis"
"#tb to this super great trip I took this summer #prayforparisÌ†ºÌ∑´Ì†ºÌ∑∑ @ The Eiffel Tower / La Tour Eiffel https://t.co/gux9PEJlFL",2015-11-14 03:03:10,2.2939882,48.85800323,"#PrayForParis"
"#prayforparis ....#peace #paix @ Torre Eiffel Paris https://t.co/AxpYXPlwLm",2015-11-14 03:02:52,2.2951701,48.8578186,"#PrayForParis"
"#PrayForParis @ La Tour Eiffle https://t.co/tCOrMOsgam",2015-11-14 03:02:50,2.29436888,48.85844789,"#PrayForParis"
"#prayforparis ‚ù§Ô∏èÌ†ºÌ∑´Ì†ºÌ∑∑ @ Paris Effel Tour https://t.co/HMyVdz70ru",2015-11-14 03:02:34,2.30217276,48.85278968,"#PrayForParis"
"#prayforparis @ The Eiffel Tower / La Tour Eiffel https://t.co/mgyI572ZCS",2015-11-14 03:02:22,2.2939882,48.85800323,"#PrayForParis"
"Ì†ΩÌ∑º #prayforparis @ Effiel tower https://t.co/Gu1c9EloWe",2015-11-14 03:02:18,2.2945,48.85822222,"#PrayForParis"
"So tragic to learn about the terrorist attacks and all the innocent people affected #prayforparis @‚Ä¶ https://t.co/yKviRuk4Gd",2015-11-14 03:02:08,2.29811714,48.8590256,"#PrayForParis"
"#Prayforparis @ Paris, France https://t.co/cYLnBGSw2v",2015-11-14 03:01:36,2.3508,48.8567,"#PrayForParis"
"#PrayforParis Ì†ºÌ∑´Ì†ºÌ∑∑ Ì†ΩÌ≤ô @ Tour Eiffel https://t.co/V34d2uxZxC",2015-11-14 03:01:32,2.29811714,48.8590256,"#PrayForParis"
"My DreamsÌ†ΩÌ∏çÌ†ΩÌ±º #prayforparis @ Paris, France https://t.co/v8RRLMYPJv",2015-11-14 03:01:31,2.3508,48.8567,"#PrayForParis"
"So sad that such terrible things can happen in such beautiful places #prayforparis @ Paris, France https://t.co/NR5F3bC7RC",2015-11-14 03:01:11,2.3508,48.8567,"#PrayForParis"
"#prayforparis #parisjetaime #paris Ì†ΩÌ≤î @ Paris, France https://t.co/uIN7uWFXh0",2015-11-14 03:00:56,2.3508,48.8567,"#PrayForParis"
"Mi solidaridad con Par√≠s #solidaridad #paz #pazmundial #paris #francia #france #prayforparis #dolor‚Ä¶ https://t.co/FGw1pIkX1k",2015-11-14 03:00:51,2.3508,48.8567,"#PrayForParis"
"Doa Untuk Paris. #prayforparis @ The Eiffel Tower / La Tour Eiffel https://t.co/KLn5QB0UIR",2015-11-14 03:00:37,2.2939882,48.85800323,"#PrayForParis"
